source_id,trait,mu,n,sd,source,se
Calendula persicaria,adaxial_stomatal_length_um,44.5,NA,NA,zarinkamar_stomatal_2007,NA
Calendula persicaria,abaxial_stomatal_length_um,44.87,NA,NA,zarinkamar_stomatal_2007,NA
Callipeltis cucullaris,adaxial_stomatal_density_mm2,49.06,NA,NA,zarinkamar_stomatal_2007,NA
Callipeltis cucullaris,abaxial_stomatal_density_mm2,122.6,NA,NA,zarinkamar_stomatal_2007,NA
Callipeltis cucullaris,adaxial_stomatal_length_um,38.97,NA,NA,zarinkamar_stomatal_2007,NA
Callipeltis cucullaris,abaxial_stomatal_length_um,34.79,NA,NA,zarinkamar_stomatal_2007,NA
Campanula glomerata,adaxial_stomatal_density_mm2,42.74,NA,NA,zarinkamar_stomatal_2007,NA
Campanula glomerata,abaxial_stomatal_density_mm2,179.38,NA,NA,zarinkamar_stomatal_2007,NA
Campanula glomerata,adaxial_stomatal_length_um,36.42,NA,NA,zarinkamar_stomatal_2007,NA
Campanula glomerata,abaxial_stomatal_length_um,32.88,NA,NA,zarinkamar_stomatal_2007,NA
Campanula hohenackeri,adaxial_stomatal_density_mm2,64.05,NA,NA,zarinkamar_stomatal_2007,NA
Campanula hohenackeri,abaxial_stomatal_density_mm2,165.2,NA,NA,zarinkamar_stomatal_2007,NA
Campanula hohenackeri,adaxial_stomatal_length_um,30.09,NA,NA,zarinkamar_stomatal_2007,NA
Campanula hohenackeri,abaxial_stomatal_length_um,29.88,NA,NA,zarinkamar_stomatal_2007,NA
Campanula rapunculoides,adaxial_stomatal_density_mm2,75.94,NA,NA,zarinkamar_stomatal_2007,NA
Campanula rapunculoides,abaxial_stomatal_density_mm2,240.5,NA,NA,zarinkamar_stomatal_2007,NA
Campanula rapunculoides,adaxial_stomatal_length_um,33.66,NA,NA,zarinkamar_stomatal_2007,NA
Campanula rapunculoides,abaxial_stomatal_length_um,30,NA,NA,zarinkamar_stomatal_2007,NA
Campanula stevenii,adaxial_stomatal_density_mm2,81.68,NA,NA,zarinkamar_stomatal_2007,NA
Campanula stevenii,abaxial_stomatal_density_mm2,146.07,NA,NA,zarinkamar_stomatal_2007,NA
Campanula stevenii,adaxial_stomatal_length_um,35.47,NA,NA,zarinkamar_stomatal_2007,NA
Campanula stevenii,abaxial_stomatal_length_um,34.56,NA,NA,zarinkamar_stomatal_2007,NA
Carduus pycnocephalu,adaxial_stomatal_density_mm2,90.66,NA,NA,zarinkamar_stomatal_2007,NA
Carduus pycnocephalu,abaxial_stomatal_density_mm2,219.4,NA,NA,zarinkamar_stomatal_2007,NA
Carduus pycnocephalu,adaxial_stomatal_length_um,33,NA,NA,zarinkamar_stomatal_2007,NA
Carduus pycnocephalu,abaxial_stomatal_length_um,31,NA,NA,zarinkamar_stomatal_2007,NA
Carduus seminidus,adaxial_stomatal_density_mm2,33.01,NA,NA,zarinkamar_stomatal_2007,NA
Carduus seminidus,abaxial_stomatal_density_mm2,126.5,NA,NA,zarinkamar_stomatal_2007,NA
Carduus seminidus,adaxial_stomatal_length_um,35,NA,NA,zarinkamar_stomatal_2007,NA
Carduus seminidus,abaxial_stomatal_length_um,34.44,NA,NA,zarinkamar_stomatal_2007,NA
Carduus thoermeri,adaxial_stomatal_density_mm2,125,NA,NA,zarinkamar_stomatal_2007,NA
Carduus thoermeri,abaxial_stomatal_density_mm2,339.2,NA,NA,zarinkamar_stomatal_2007,NA
Carduus thoermeri,adaxial_stomatal_length_um,31.27,NA,NA,zarinkamar_stomatal_2007,NA
Carduus thoermeri,abaxial_stomatal_length_um,24.6,NA,NA,zarinkamar_stomatal_2007,NA
Carpinus betulus,adaxial_stomatal_density_mm2,61.18,NA,NA,zarinkamar_stomatal_2007,NA
Carpinus betulus,abaxial_stomatal_density_mm2,136.9,NA,NA,zarinkamar_stomatal_2007,NA
Carpinus betulus,adaxial_stomatal_length_um,33.867,NA,NA,zarinkamar_stomatal_2007,NA
Carpinus betulus,abaxial_stomatal_length_um,29.293,NA,NA,zarinkamar_stomatal_2007,NA
Carthamus lanatus,adaxial_stomatal_density_mm2,168.4,NA,NA,zarinkamar_stomatal_2007,NA
Carthamus lanatus,abaxial_stomatal_density_mm2,245.7,NA,NA,zarinkamar_stomatal_2007,NA
Carthamus lanatus,adaxial_stomatal_length_um,27.11,NA,NA,zarinkamar_stomatal_2007,NA
Carthamus lanatus,abaxial_stomatal_length_um,27.37,NA,NA,zarinkamar_stomatal_2007,NA
Carum carvi,adaxial_stomatal_density_mm2,117.5,NA,NA,zarinkamar_stomatal_2007,NA
Carum carvi,abaxial_stomatal_density_mm2,289.2,NA,NA,zarinkamar_stomatal_2007,NA
Carum carvi,adaxial_stomatal_length_um,26.1,NA,NA,zarinkamar_stomatal_2007,NA
Carum carvi,abaxial_stomatal_length_um,27.367,NA,NA,zarinkamar_stomatal_2007,NA
Caucalis platycarpos,adaxial_stomatal_density_mm2,91.8,NA,NA,zarinkamar_stomatal_2007,NA
Caucalis platycarpos,abaxial_stomatal_density_mm2,225.7,NA,NA,zarinkamar_stomatal_2007,NA
Caucalis platycarpos,adaxial_stomatal_length_um,27.83,NA,NA,zarinkamar_stomatal_2007,NA
Caucalis platycarpos,abaxial_stomatal_length_um,26.333,NA,NA,zarinkamar_stomatal_2007,NA
Causinia belangeri,adaxial_stomatal_density_mm2,80.8,NA,NA,zarinkamar_stomatal_2007,NA
Causinia belangeri,abaxial_stomatal_density_mm2,195,NA,NA,zarinkamar_stomatal_2007,NA
Causinia belangeri,adaxial_stomatal_length_um,26.233,NA,NA,zarinkamar_stomatal_2007,NA
Causinia belangeri,abaxial_stomatal_length_um,24.133,NA,NA,zarinkamar_stomatal_2007,NA
Celtis caucasica,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Celtis caucasica,abaxial_stomatal_density_mm2,742.4,NA,NA,zarinkamar_stomatal_2007,NA
Celtis caucasica,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Celtis caucasica,abaxial_stomatal_length_um,20.66,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea aziziana,adaxial_stomatal_density_mm2,145.48,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea aziziana,abaxial_stomatal_density_mm2,162,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea aziziana,adaxial_stomatal_length_um,23.65,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea aziziana,abaxial_stomatal_length_um,23.99,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea macrocephala,adaxial_stomatal_density_mm2,68.14,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea macrocephala,abaxial_stomatal_density_mm2,181,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea macrocephala,adaxial_stomatal_length_um,26.27,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea macrocephala,abaxial_stomatal_length_um,25.22,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea rhizantha,adaxial_stomatal_density_mm2,214.6,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea rhizantha,abaxial_stomatal_density_mm2,238.33,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea rhizantha,adaxial_stomatal_length_um,23.97,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea rhizantha,abaxial_stomatal_length_um,26.05,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea solstitialis,adaxial_stomatal_density_mm2,190,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea solstitialis,abaxial_stomatal_density_mm2,196.67,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea solstitialis,adaxial_stomatal_length_um,16.2,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea solstitialis,abaxial_stomatal_length_um,17.14,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea sosnovskyi,adaxial_stomatal_density_mm2,151.4,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea sosnovskyi,abaxial_stomatal_density_mm2,158.17,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea sosnovskyi,adaxial_stomatal_length_um,31.489,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea sosnovskyi,abaxial_stomatal_length_um,32.772,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea zuvandica,adaxial_stomatal_density_mm2,68.65,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea zuvandica,abaxial_stomatal_density_mm2,409.5,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea zuvandica,adaxial_stomatal_length_um,23.897,NA,NA,zarinkamar_stomatal_2007,NA
Centaurea zuvandica,abaxial_stomatal_length_um,23.96,NA,NA,zarinkamar_stomatal_2007,NA
Cephalaria hirsuta,adaxial_stomatal_density_mm2,58.2,NA,NA,zarinkamar_stomatal_2007,NA
Cephalaria hirsuta,abaxial_stomatal_density_mm2,85.81,NA,NA,zarinkamar_stomatal_2007,NA
Cephalaria hirsuta,adaxial_stomatal_length_um,40.73,NA,NA,zarinkamar_stomatal_2007,NA
Cephalaria hirsuta,abaxial_stomatal_length_um,41.73,NA,NA,zarinkamar_stomatal_2007,NA
Cerastium glomeratum,adaxial_stomatal_density_mm2,59.03,NA,NA,zarinkamar_stomatal_2007,NA
Cerastium glomeratum,abaxial_stomatal_density_mm2,82.35,NA,NA,zarinkamar_stomatal_2007,NA
Cerastium glomeratum,adaxial_stomatal_length_um,39.13,NA,NA,zarinkamar_stomatal_2007,NA
Cerastium glomeratum,abaxial_stomatal_length_um,40,NA,NA,zarinkamar_stomatal_2007,NA
Cerastium holosteoides,adaxial_stomatal_density_mm2,68,NA,NA,zarinkamar_stomatal_2007,NA
Cerastium holosteoides,abaxial_stomatal_density_mm2,92,NA,NA,zarinkamar_stomatal_2007,NA
Cerastium holosteoides,adaxial_stomatal_length_um,35,NA,NA,zarinkamar_stomatal_2007,NA
Cerastium holosteoides,abaxial_stomatal_length_um,36,NA,NA,zarinkamar_stomatal_2007,NA
Cerastium szowitsii,adaxial_stomatal_density_mm2,48,NA,NA,zarinkamar_stomatal_2007,NA
Cerastium szowitsii,abaxial_stomatal_density_mm2,130,NA,NA,zarinkamar_stomatal_2007,NA
Cerastium szowitsii,adaxial_stomatal_length_um,35,NA,NA,zarinkamar_stomatal_2007,NA
Cerastium szowitsii,abaxial_stomatal_length_um,35.3,NA,NA,zarinkamar_stomatal_2007,NA
Cerasus avium,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cerasus avium,abaxial_stomatal_density_mm2,259.54,NA,NA,zarinkamar_stomatal_2007,NA
Cerasus avium,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cerasus avium,abaxial_stomatal_length_um,27.01,NA,NA,zarinkamar_stomatal_2007,NA
Cerasus incana,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cerasus incana,abaxial_stomatal_density_mm2,199.99,NA,NA,zarinkamar_stomatal_2007,NA
Cerasus incana,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cerasus incana,abaxial_stomatal_length_um,28.33,NA,NA,zarinkamar_stomatal_2007,NA
Chaerophyllum aureum,adaxial_stomatal_density_mm2,4.44,NA,NA,zarinkamar_stomatal_2007,NA
Chaerophyllum aureum,abaxial_stomatal_density_mm2,326.7,NA,NA,zarinkamar_stomatal_2007,NA
Chaerophyllum aureum,adaxial_stomatal_length_um,21.76,NA,NA,zarinkamar_stomatal_2007,NA
Chaerophyllum aureum,abaxial_stomatal_length_um,21.37,NA,NA,zarinkamar_stomatal_2007,NA
Chenopodium album,adaxial_stomatal_density_mm2,93.2,NA,NA,zarinkamar_stomatal_2007,NA
Chenopodium album,abaxial_stomatal_density_mm2,123.33,NA,NA,zarinkamar_stomatal_2007,NA
Chenopodium album,adaxial_stomatal_length_um,28.4,NA,NA,zarinkamar_stomatal_2007,NA
Chenopodium album,abaxial_stomatal_length_um,28.5,NA,NA,zarinkamar_stomatal_2007,NA
Cirsium echinus,adaxial_stomatal_density_mm2,100.83,NA,NA,zarinkamar_stomatal_2007,NA
Cirsium echinus,abaxial_stomatal_density_mm2,311.7,NA,NA,zarinkamar_stomatal_2007,NA
Cirsium echinus,adaxial_stomatal_length_um,30.22,NA,NA,zarinkamar_stomatal_2007,NA
Cirsium echinus,abaxial_stomatal_length_um,25.8,NA,NA,zarinkamar_stomatal_2007,NA
Cirsium osseticum,adaxial_stomatal_density_mm2,18.26,NA,NA,zarinkamar_stomatal_2007,NA
Cirsium osseticum,abaxial_stomatal_density_mm2,334.4,NA,NA,zarinkamar_stomatal_2007,NA
Cirsium osseticum,adaxial_stomatal_length_um,25.513,NA,NA,zarinkamar_stomatal_2007,NA
Cirsium osseticum,abaxial_stomatal_length_um,20.252,NA,NA,zarinkamar_stomatal_2007,NA
Clinopodium vulgare,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Clinopodium vulgare,abaxial_stomatal_density_mm2,200.91,NA,NA,zarinkamar_stomatal_2007,NA
Clinopodium vulgare,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Clinopodium vulgare,abaxial_stomatal_length_um,22.9,NA,NA,zarinkamar_stomatal_2007,NA
Clypeola jonthlaspi,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Clypeola jonthlaspi,abaxial_stomatal_density_mm2,189.83,NA,NA,zarinkamar_stomatal_2007,NA
Clypeola jonthlaspi,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Clypeola jonthlaspi,abaxial_stomatal_length_um,20.33,NA,NA,zarinkamar_stomatal_2007,NA
Colutea cilicica,adaxial_stomatal_density_mm2,77.67,NA,NA,zarinkamar_stomatal_2007,NA
Colutea cilicica,abaxial_stomatal_density_mm2,174.3,NA,NA,zarinkamar_stomatal_2007,NA
Colutea cilicica,adaxial_stomatal_length_um,23.27,NA,NA,zarinkamar_stomatal_2007,NA
Colutea cilicica,abaxial_stomatal_length_um,23.82,NA,NA,zarinkamar_stomatal_2007,NA
Convolvulus arvensis,adaxial_stomatal_density_mm2,220,NA,NA,zarinkamar_stomatal_2007,NA
Convolvulus arvensis,abaxial_stomatal_density_mm2,189.7,NA,NA,zarinkamar_stomatal_2007,NA
Convolvulus arvensis,adaxial_stomatal_length_um,26.693,NA,NA,zarinkamar_stomatal_2007,NA
Convolvulus arvensis,abaxial_stomatal_length_um,25.613,NA,NA,zarinkamar_stomatal_2007,NA
Convolvulus cantabrica,adaxial_stomatal_density_mm2,141.93,NA,NA,zarinkamar_stomatal_2007,NA
Convolvulus cantabrica,abaxial_stomatal_density_mm2,156.55,NA,NA,zarinkamar_stomatal_2007,NA
Convolvulus cantabrica,adaxial_stomatal_length_um,26.909,NA,NA,zarinkamar_stomatal_2007,NA
Convolvulus cantabrica,abaxial_stomatal_length_um,26.985,NA,NA,zarinkamar_stomatal_2007,NA
Convolvulus lineatus,adaxial_stomatal_density_mm2,143.2,NA,NA,zarinkamar_stomatal_2007,NA
Convolvulus lineatus,abaxial_stomatal_density_mm2,164.03,NA,NA,zarinkamar_stomatal_2007,NA
Convolvulus lineatus,adaxial_stomatal_length_um,28.436,NA,NA,zarinkamar_stomatal_2007,NA
Convolvulus lineatus,abaxial_stomatal_length_um,28.615,NA,NA,zarinkamar_stomatal_2007,NA
Cornus australis,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cornus australis,abaxial_stomatal_density_mm2,172.11,NA,NA,zarinkamar_stomatal_2007,NA
Cornus australis,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cornus australis,abaxial_stomatal_length_um,24.398,NA,NA,zarinkamar_stomatal_2007,NA
Cornus mas,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cornus mas,abaxial_stomatal_density_mm2,93.5,NA,NA,zarinkamar_stomatal_2007,NA
Cornus mas,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cornus mas,abaxial_stomatal_length_um,31.86,NA,NA,zarinkamar_stomatal_2007,NA
Coronilla scorpioides,adaxial_stomatal_density_mm2,280.4,NA,NA,zarinkamar_stomatal_2007,NA
Coronilla scorpioides,abaxial_stomatal_density_mm2,185.4,NA,NA,zarinkamar_stomatal_2007,NA
Coronilla scorpioides,adaxial_stomatal_length_um,21.44,NA,NA,zarinkamar_stomatal_2007,NA
Coronilla scorpioides,abaxial_stomatal_length_um,23.46,NA,NA,zarinkamar_stomatal_2007,NA
Coronilla varia,adaxial_stomatal_density_mm2,191.5,NA,NA,zarinkamar_stomatal_2007,NA
Coronilla varia,abaxial_stomatal_density_mm2,199.4,NA,NA,zarinkamar_stomatal_2007,NA
Coronilla varia,adaxial_stomatal_length_um,24.35,NA,NA,zarinkamar_stomatal_2007,NA
Coronilla varia,abaxial_stomatal_length_um,24.51,NA,NA,zarinkamar_stomatal_2007,NA
Corylus avellana,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Corylus avellana,abaxial_stomatal_density_mm2,101.67,NA,NA,zarinkamar_stomatal_2007,NA
Corylus avellana,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Corylus avellana,abaxial_stomatal_length_um,26.07,NA,NA,zarinkamar_stomatal_2007,NA
Cotinus coggygria,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cotinus coggygria,abaxial_stomatal_density_mm2,278.1,NA,NA,zarinkamar_stomatal_2007,NA
Cotinus coggygria,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cotinus coggygria,abaxial_stomatal_length_um,21.186,NA,NA,zarinkamar_stomatal_2007,NA
Cotoneaster nummularia,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cotoneaster nummularia,abaxial_stomatal_density_mm2,177.8,NA,NA,zarinkamar_stomatal_2007,NA
Cotoneaster nummularia,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cotoneaster nummularia,abaxial_stomatal_length_um,34.702,NA,NA,zarinkamar_stomatal_2007,NA
Cotoneaster nummularioides,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cotoneaster nummularioides,abaxial_stomatal_density_mm2,217,NA,NA,zarinkamar_stomatal_2007,NA
Cotoneaster nummularioides,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cotoneaster nummularioides,abaxial_stomatal_length_um,27.144,NA,NA,zarinkamar_stomatal_2007,NA
Crataegus meyeri,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Crataegus meyeri,abaxial_stomatal_density_mm2,126.76,NA,NA,zarinkamar_stomatal_2007,NA
Crataegus meyeri,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Crataegus meyeri,abaxial_stomatal_length_um,38.98,NA,NA,zarinkamar_stomatal_2007,NA
Crepis foetida,adaxial_stomatal_density_mm2,149.05,NA,NA,zarinkamar_stomatal_2007,NA
Crepis foetida,abaxial_stomatal_density_mm2,179.02,NA,NA,zarinkamar_stomatal_2007,NA
Crepis foetida,adaxial_stomatal_length_um,30.743,NA,NA,zarinkamar_stomatal_2007,NA
Crepis foetida,abaxial_stomatal_length_um,30.843,NA,NA,zarinkamar_stomatal_2007,NA
Crepis sancta,adaxial_stomatal_density_mm2,156.53,NA,NA,zarinkamar_stomatal_2007,NA
Crepis sancta,abaxial_stomatal_density_mm2,205.9,NA,NA,zarinkamar_stomatal_2007,NA
Crepis sancta,adaxial_stomatal_length_um,30.2,NA,NA,zarinkamar_stomatal_2007,NA
Crepis sancta,abaxial_stomatal_length_um,30.367,NA,NA,zarinkamar_stomatal_2007,NA
Cruciata laevipes,adaxial_stomatal_density_mm2,32,NA,NA,zarinkamar_stomatal_2007,NA
Cruciata laevipes,abaxial_stomatal_density_mm2,90.5,NA,NA,zarinkamar_stomatal_2007,NA
Cruciata laevipes,adaxial_stomatal_length_um,27.3,NA,NA,zarinkamar_stomatal_2007,NA
Cruciata laevipes,abaxial_stomatal_length_um,29.76,NA,NA,zarinkamar_stomatal_2007,NA
Cruciata taurica,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cruciata taurica,abaxial_stomatal_density_mm2,136.25,NA,NA,zarinkamar_stomatal_2007,NA
Cruciata taurica,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Cruciata taurica,abaxial_stomatal_length_um,29.09,NA,NA,zarinkamar_stomatal_2007,NA
Crupina crupinastrum,adaxial_stomatal_density_mm2,81.7,NA,NA,zarinkamar_stomatal_2007,NA
Crupina crupinastrum,abaxial_stomatal_density_mm2,88.15,NA,NA,zarinkamar_stomatal_2007,NA
Crupina crupinastrum,adaxial_stomatal_length_um,29.712,NA,NA,zarinkamar_stomatal_2007,NA
Crupina crupinastrum,abaxial_stomatal_length_um,31.587,NA,NA,zarinkamar_stomatal_2007,NA
Cymbocarpum anethoides,adaxial_stomatal_density_mm2,111.81,NA,NA,zarinkamar_stomatal_2007,NA
Cymbocarpum anethoides,abaxial_stomatal_density_mm2,107.59,NA,NA,zarinkamar_stomatal_2007,NA
Cymbocarpum anethoides,adaxial_stomatal_length_um,30.73,NA,NA,zarinkamar_stomatal_2007,NA
Cymbocarpum anethoides,abaxial_stomatal_length_um,32.46,NA,NA,zarinkamar_stomatal_2007,NA
Daucus broteri,adaxial_stomatal_density_mm2,216.7,NA,NA,zarinkamar_stomatal_2007,NA
Daucus broteri,abaxial_stomatal_density_mm2,300,NA,NA,zarinkamar_stomatal_2007,NA
Daucus broteri,adaxial_stomatal_length_um,25.2,NA,NA,zarinkamar_stomatal_2007,NA
Daucus broteri,abaxial_stomatal_length_um,20.23,NA,NA,zarinkamar_stomatal_2007,NA
Delphinium tuberosum,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Delphinium tuberosum,abaxial_stomatal_density_mm2,82.52,NA,NA,zarinkamar_stomatal_2007,NA
Delphinium tuberosum,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Delphinium tuberosum,abaxial_stomatal_length_um,49.98,NA,NA,zarinkamar_stomatal_2007,NA
Dianthus cretaceus,adaxial_stomatal_density_mm2,127,NA,NA,zarinkamar_stomatal_2007,NA
Dianthus cretaceus,abaxial_stomatal_density_mm2,86,NA,NA,zarinkamar_stomatal_2007,NA
Dianthus cretaceus,adaxial_stomatal_length_um,32,NA,NA,zarinkamar_stomatal_2007,NA
Dianthus cretaceus,abaxial_stomatal_length_um,33,NA,NA,zarinkamar_stomatal_2007,NA
Dianthus crinitus,adaxial_stomatal_density_mm2,81,NA,NA,zarinkamar_stomatal_2007,NA
Dianthus crinitus,abaxial_stomatal_density_mm2,83,NA,NA,zarinkamar_stomatal_2007,NA
Dianthus crinitus,adaxial_stomatal_length_um,33,NA,NA,zarinkamar_stomatal_2007,NA
Dianthus crinitus,abaxial_stomatal_length_um,35,NA,NA,zarinkamar_stomatal_2007,NA
Digitalis nervosa,adaxial_stomatal_density_mm2,6.67,NA,NA,zarinkamar_stomatal_2007,NA
Digitalis nervosa,abaxial_stomatal_density_mm2,110.86,NA,NA,zarinkamar_stomatal_2007,NA
Digitalis nervosa,adaxial_stomatal_length_um,39.6,NA,NA,zarinkamar_stomatal_2007,NA
Digitalis nervosa,abaxial_stomatal_length_um,34.9,NA,NA,zarinkamar_stomatal_2007,NA
Doronicum hyrcanum,adaxial_stomatal_density_mm2,35.67,NA,NA,zarinkamar_stomatal_2007,NA
Doronicum hyrcanum,abaxial_stomatal_density_mm2,91,NA,NA,zarinkamar_stomatal_2007,NA
Doronicum hyrcanum,adaxial_stomatal_length_um,39.087,NA,NA,zarinkamar_stomatal_2007,NA
Doronicum hyrcanum,abaxial_stomatal_length_um,36.207,NA,NA,zarinkamar_stomatal_2007,NA
Dorycnium intermedium,adaxial_stomatal_density_mm2,157.5,NA,NA,zarinkamar_stomatal_2007,NA
Dorycnium intermedium,abaxial_stomatal_density_mm2,144.2,NA,NA,zarinkamar_stomatal_2007,NA
Dorycnium intermedium,adaxial_stomatal_length_um,21.28,NA,NA,zarinkamar_stomatal_2007,NA
Dorycnium intermedium,abaxial_stomatal_length_um,22.65,NA,NA,zarinkamar_stomatal_2007,NA
Erigeron acer,adaxial_stomatal_density_mm2,48.1,NA,NA,zarinkamar_stomatal_2007,NA
Erigeron acer,abaxial_stomatal_density_mm2,99.39,NA,NA,zarinkamar_stomatal_2007,NA
Erigeron acer,adaxial_stomatal_length_um,29.633,NA,NA,zarinkamar_stomatal_2007,NA
Erigeron acer,abaxial_stomatal_length_um,30.967,NA,NA,zarinkamar_stomatal_2007,NA
Erodium cicutarium,adaxial_stomatal_density_mm2,170.49,NA,NA,zarinkamar_stomatal_2007,NA
Erodium cicutarium,abaxial_stomatal_density_mm2,202.43,NA,NA,zarinkamar_stomatal_2007,NA
Erodium cicutarium,adaxial_stomatal_length_um,26.43,NA,NA,zarinkamar_stomatal_2007,NA
Erodium cicutarium,abaxial_stomatal_length_um,26.02,NA,NA,zarinkamar_stomatal_2007,NA
Eryngium caucasicum,adaxial_stomatal_density_mm2,91.61,NA,NA,zarinkamar_stomatal_2007,NA
Eryngium caucasicum,abaxial_stomatal_density_mm2,107.53,NA,NA,zarinkamar_stomatal_2007,NA
Eryngium caucasicum,adaxial_stomatal_length_um,25.38,NA,NA,zarinkamar_stomatal_2007,NA
Eryngium caucasicum,abaxial_stomatal_length_um,26.16,NA,NA,zarinkamar_stomatal_2007,NA
Erysimum subulatum,adaxial_stomatal_density_mm2,103.57,NA,NA,zarinkamar_stomatal_2007,NA
Erysimum subulatum,abaxial_stomatal_density_mm2,223.1,NA,NA,zarinkamar_stomatal_2007,NA
Erysimum subulatum,adaxial_stomatal_length_um,24.524,NA,NA,zarinkamar_stomatal_2007,NA
Erysimum subulatum,abaxial_stomatal_length_um,25.095,NA,NA,zarinkamar_stomatal_2007,NA
Falcaria vulgaris,adaxial_stomatal_density_mm2,88.06,NA,NA,zarinkamar_stomatal_2007,NA
Falcaria vulgaris,abaxial_stomatal_density_mm2,107.9,NA,NA,zarinkamar_stomatal_2007,NA
Falcaria vulgaris,adaxial_stomatal_length_um,22.66,NA,NA,zarinkamar_stomatal_2007,NA
