resolved_name,family,source,source_id,abaxial_stomatal_density_mm2,adaxial_stomatal_density_mm2,abaxial_stomatal_length_um,adaxial_stomatal_length_um,phy_name,grass,c,h,j,m,b,abaxial_stomatal_area_um2,adaxial_stomatal_area_um2,abaxial_gmax,adaxial_gmax,abaxial_fs,adaxial_fs,genus,subspecies,chromostome_number_2n,ploidy_level_x,c_value_reference,c_value_note,dna_amount_2c_pg
Parkinsonia_aculeata,Fabaceae,huang_leaf_2019,Parkinsonia aculeata,197.44,189.7,14.18,16.72,Parkinsonia_aculeata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,100.5362,139.77919999999997,0.9507906726769162,1.0771523751358287,0.019849867327999995,0.026516114239999992,Parkinsonia,NA,28,2,ohri_unpublished_1996,Ohri D. (pers. comm. 1996),1.4
Parnassia_palustris,Celastraceae,bucher_stomatal_2017,Parnassia palustris L.,93.5,2.4,52.8,48.1,Parnassia_palustris,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1393.9199999999998,1156.805,1.6765598936026411,0.03920395278672195,0.13033151999999998,0.002776332,Parnassia,NA,NA,NA,siljak-yakovlev_towards_2010,NA,2.36
Paspalum_dilatatum,Poaceae,pathare_increased_2020,Paspalum dilatatum,76.69642857,51.964285717500005,36.4161927075,36.0707864575,Paspalum_dilatatum,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,165.76738641372205,162.63770445782066,0.6696062915940966,0.4493765640657009,0.01271376651131562,0.0084513521428845155,Paspalum,Virasoro,40,4,vaio_nuclear_2007,used tetraploid,2.3
Paspalum_distichum,Poaceae,kawamitsu_stomatal_1996,Paspalum distichum,117.6,142.6,34.4,35,Paspalum_distichum,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,147.92,153.125,0.9698746545489846,1.196568086748038,0.017395391999999996,0.021835625,Paspalum,NA,NA,NA,NA,NA,NA
Paspalum_macrophyllum,Poaceae,pathare_increased_2020,Paspalum macrophyllum,103.6607142975,12.04761905,36.614703125,38.64049722,Paspalum_macrophyllum,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,167.5795606164856,186.63600317610346,0.9099542551341978,0.11160760241942595,0.017371416955166096,0.0022485194672802844,Paspalum,NA,NA,NA,NA,NA,NA
Passovia_ovata,Loranthaceae,scalon_leaf_2016,Passovia ovata,127.635,87.265,50.99,47.83,Passovia_ovata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1299.99005,1143.8544499999998,2.2101835087097776,1.4174704479990408,0.16592423003175,0.09981845857924998,Passovia,NA,NA,NA,NA,NA,NA
Pectis_prostrata,Asteraceae,rivera_meso-_2017,Pectis prostrata Cav.,243.98,209.13,16.484,17.762,Pectis_prostrata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,135.86112800000004,157.744322,1.3658102644534693,1.2614839885945301,0.033147398009440006,0.03298907005986,Pectis,NA,NA,NA,NA,NA,NA
Pedicularis_alaschanica,Orobanchaceae,yang_large-scale_2014,Pedicularis alaschanica,44,236,26.6,24.7,Pedicularis_alaschanica,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,353.78000000000003,305.04499999999996,0.39747320115713247,1.9796230213475359,0.015566320000000002,0.07199061999999999,Pedicularis,NA,NA,NA,NA,NA,NA
Pedicularis_integrifolia,Orobanchaceae,yang_large-scale_2014,Pedicularis integrifolia,235,196,30.8,32.7,Pedicularis_integrifolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,474.32000000000005,534.6450000000001,2.4580579545243717,2.176593678106881,0.11146520000000001,0.10479042000000001,Pedicularis,NA,NA,NA,NA,NA,NA
Pedilanthus_tithymaloides,Euphorbiaceae,siddiqi_contribution_1991,Padilanthus tithymaloides,132,126,18.2,17.5,Pedilanthus_tithymaloides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,165.61999999999998,153.125,0.8158660444804298,0.7488281002661287,0.021861839999999994,0.01929375,Pedilanthus,NA,NA,NA,NA,NA,NA
Pelargonium_domesticum,Geraniaceae,eckerson_number_1908,Pelargonium domesticum,59,19,45,47,Pelargonium_domesticum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1012.5,1104.5,0.9016501615449305,0.3032668904932666,0.0597375,0.020985499999999997,Pelargonium,NA,NA,NA,NA,NA,NA
Pelargonium_peltatum,Geraniaceae,eckerson_number_1908,Pelargonium peltatum,28,11,45,46,Pelargonium_peltatum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1012.5,1058,0.427901771580645,0.1718399177934971,0.02835,0.011637999999999999,Pelargonium,NA,NA,NA,NA,NA,NA
Pelargonium_zonale,Geraniaceae,eckerson_number_1908,Pelargonium zonale,118,22,37,37,Pelargonium_zonale,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,684.5,684.5,1.4827135989849969,0.27643812862432143,0.080771,0.015059,Pelargonium,NA,NA,NA,NA,NA,NA
Pennisetum_alopecuroides,Poaceae,kawamitsu_stomatal_1996,Pennisetum alopecuroides,96.3,177.2,31.5,28.8,Pennisetum_alopecuroides,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,124.03125,103.68,0.7272549514617983,1.2235058527722833,0.011944209374999999,0.018372095999999997,Pennisetum,NA,18,2,martel_genome_1997,NA,2
Phalaris_arundinacea,Poaceae,kawamitsu_stomatal_1996,Phalaris arundinacea,168.7,178.5,27.8,27.9,Phalaris_arundinacea,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,96.605,97.30125,1.1243712296766486,1.1939668517768467,0.0162972635,0.017368273125,Phalaris,NA,28,4,kadir_dna_1974,NA,8.2
Phaseolus_vulgaris,Fabaceae,eckerson_number_1908,Phaseolus vulgaris,281,40,21,25,Phaseolus_vulgaris,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,220.5,312.5,2.0040066302360207,0.33960458061955945,0.0619605,0.012499999999999999,Phaseolus,NA,22,2,kenton_unpublished_1988,"Kenton AY, Owens SJ. (pers. comm. 1988).",1.2
Phlomis_herba-venti,Lamiaceae,zarinkamar_stomatal_2007,Phlomis herba-venti,214.8,34.76,28.11,31.33,Phlomis_herba-venti,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,395.08605,490.78444999999994,2.0505419667091576,0.36983984811578335,0.08486448354,0.017059667481999996,Phlomis,NA,NA,NA,NA,NA,NA
Phlomis_tuberosa,Lamiaceae,zarinkamar_stomatal_2007,Phlomis tuberosa,343.8,13.93,21.77,23.82,Phlomis_tuberosa,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,236.96644999999998,283.69620000000003,2.541779313366189,0.11268507886728564,0.08146906551,0.003951888066,Phlomis,NA,NA,NA,vesely_genome_2012,NA,4.04
Phoenix_canariensis,Arecaceae,xiong_one_2020,Phoenix cannriensis,251.37245116666668,139.59961793333332,21.878339316666665,21.110260683333333,Phoenix_canariensis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,239.33086562760118,222.82155305914458,1.86769335262213,1.0008093760782744,0.06016118633265024,0.03110580367436854,Phoenix,NA,36,2,roser_nuclear_2014,NA,1.8
Phragmites_australis,Poaceae,yang_large-scale_2014,Phragmites australis,1033,465,11.9,12.6,Phragmites_australis,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,17.70125,19.845,2.9471153115543194,1.404666884443349,0.018285391249999998,0.009227925,Phragmites,NA,48,4,meyerson_ploidy_2016,used tetraploid,4
Phyteuma_orbiculare,Campanulaceae,bucher_stomatal_2017,Phyteuma arbiculare L.,198.6,51.1,29,31.4,Phyteuma_orbiculare,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,420.5,492.97999999999996,1.9559186216202906,0.544909133787308,0.0835113,0.025191277999999998,Phyteuma,NA,NA,NA,NA,NA,NA
Picris_echioides,Asteraceae,rivera_meso-_2017,Picris echioides L.,348.55,139.42,18.275,29.66,Picris_echioides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,166.98781249999996,439.8578,2.1631967019071645,1.4043319108851764,0.05820360204687498,0.061324974475999994,Picris,NA,NA,NA,NA,NA,NA
Picrorhiza_kurroa,Plantaginaceae,pandey_patterns_2003,Picrorhiza kurroa,155,70,31,31,Picrorhiza_kurroa,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,480.5,480.5,1.6318000098769834,0.736941939944444,0.0744775,0.033635,Picrorhiza,NA,34,4,broderick_survey_2011,NA,1.72
Pimpinella_aurea,Apiaceae,zarinkamar_stomatal_2007,Pimpinella aurea,533.3,105,20.7,21.6,Pimpinella_aurea,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,214.24499999999998,233.28000000000003,3.749000242879309,0.77022318884516106,0.11425685849999996,0.0244944,Pimpinella,NA,NA,NA,NA,NA,NA
Pimpinella_tragium,Apiaceae,zarinkamar_stomatal_2007,Pimpinella tragium,157.5,101.32,26.6,26.531,Pimpinella_tragium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,353.78000000000003,351.9469805,1.4227733905056448,0.9128981776912645,0.055720349999999995,0.035659268064259994,Pimpinella,NA,NA,NA,NA,NA,NA
Piqueria_trinervia,Asteraceae,rivera_meso-_2017,Piqueria trinervia Cav.,174.276,69.7107,32.126,36.604,Piqueria_trinervia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,516.0399379999999,669.9264079999999,1.9013749934601378,0.8665657694901236,0.08993337623488798,0.0467010388501656,Piqueria,NA,NA,NA,NA,NA,NA
Pistacia_atlantica,Anacardiaceae,zarinkamar_stomatal_2007,Pistacia atlantica,331.7,21.26,27.077,28.188,Pistacia_atlantica,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,366.5819645,397.28167199999996,3.050138470203859,0.2035171735073981,0.12159523762465001,0.008446208346719998,Pistacia,NA,NA,NA,NA,NA,NA
Plantago_lanceolata,Plantaginaceae,zarinkamar_stomatal_2007,Plantago lanceolata,267.3,234.6,24.42,25.04,Plantago_lanceolata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,298.16820000000007,313.50079999999997,2.216757353438434,1.9949677147182505,0.07970035986000001,0.07354728767999999,Plantago,NA,12,2,wong_variable_2012,NA,2.9
Plantago_ovata,Plantaginaceae,zarinkamar_stomatal_2007,Plantago ovata,139.1,155,27.17,28.16,Plantago_ovata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,369.10445000000004,396.4928,1.2834835529507902,1.4823060734882534,0.051342428995,0.061456383999999996,Plantago,NA,8,2,badr_nuclear_1987,used diploid,1
Plantago_psyllium,Plantaginaceae,zarinkamar_stomatal_2007,Plantago psyllium,152.11,190.93,29.67,28.18,Plantago_psyllium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,440.15445000000005,397.0562,1.5326706893310824,1.8272109986393743,0.06695189338950001,0.07580994026599999,Plantago,NA,12,2,sarmistha_chromosome_1990,NA,2.34
Plumbago_zeylanica,Plumbaginaceae,pandey_patterns_2003,Plumbago zeylanica,120,40,34,32,Plumbago_zeylanica,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,578,512,1.3855866889278028,0.43469386319303616,0.06935999999999999,0.020479999999999998,Plumbago,NA,NA,NA,NA,NA,NA
Poa_aitchisonii,Poaceae,yang_large-scale_2014,Poa aitchisonii,86,86,47.5,46.8,Poa_aitchisonii,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,282.03125,273.78,0.9793589730245913,0.9649263144747552,0.024254687499999997,0.023545079999999996,Poa,NA,NA,NA,NA,NA,NA
Polygala_chamaebuxus,Polygalaceae,bucher_stomatal_2017,Polygala chamaebuxus L.,229.4,1.3,35.8,38.4,Polygala_chamaebuxus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,640.8199999999999,737.28,2.789009410429745,0.01695306066452841,0.14700410799999997,9.58464e-4,Polygala,NA,NA,NA,NA,NA,NA
Pontederia_cordata,Pontederiaceae,zhao_difference_2020,Pontederia cordata,221.83124505323332,176.9844951507746,23.617083333333333,23.50213888888889,Pontederia_cordata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,278.8833125868056,276.17526617631177,1.7791907752199565,1.4125900707901053,0.06186503245570114,0.048878740057345334,Pontederia,NA,16,2,kenton_unpublished_1988,"Kenton AY, Owens SJ. (pers. comm. 1988).",1.6
Populus_nigra,Salicaceae,xiong_one_2020,Populus nigra,152.90559368333334,81.4259158475,26.592152588333335,25.441949761666667,Populus_nigra,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,353.5712896406016,323.6464038375853,1.3808624084592596,0.7035364162419103,0.054063027951877986,0.026353204843225217,Populus,NA,38,2,pustahija_small_2013,NA,0.98
Populus_sp.,Salicaceae,pallardy_frequency_1979,Populus sp.,125.05,28.53,26.54,24.59,Populus_sp.,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,352.1858,302.33405,1.1270888514838706,0.23825051046601964,0.04404083429,0.008625590446499999,Populus,NA,NA,NA,NA,NA,NA
Potentilla_aucheriana,Rosaceae,zarinkamar_stomatal_2007,Potentilla aucheriana,298.6,59.29,29.2,31.43,Potentilla_aucheriana,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,426.32,493.92244999999997,2.9610530909716135,0.6328479400344655,0.127299152,0.029284662060499997,Potentilla,NA,NA,NA,NA,NA,NA
Potentilla_erecta,Rosaceae,bucher_stomatal_2017,Potentilla erecta (L.) Raeusch,311.2,0.5,27.9,27.9,Potentilla_erecta,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,389.205,389.205,2.948609979137713,0.004737483899642855,0.12112059599999998,1.9460249999999997e-4,Potentilla,NA,28,NA,vidic_selective_2009,NA,0.9
Potentilla_inclinata,Rosaceae,zarinkamar_stomatal_2007,Potentilla inclinata,292.79,28.55,25.6,27.37,Potentilla_inclinata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,327.68000000000006,374.55845000000005,2.5454803240857817,0.26537160395796217,0.09594142720000003,0.010693643747500002,Potentilla,NA,NA,NA,NA,NA,NA
Potentilla_recta,Rosaceae,zarinkamar_stomatal_2007,Potentilla recta,258.12,64.05,26.21,27.45,Potentilla_recta,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,343.48205,376.75124999999997,2.2975354273009376,0.5970834345193424,0.088659586746,0.024130917562499996,Potentilla,NA,NA,NA,siljak-yakovlev_towards_2010,NA,1.14
Potentilla_szovitsii,Rosaceae,zarinkamar_stomatal_2007,Potentilla szovitsii,395.1,26.4,25,25.836,Potentilla_szovitsii,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,312.5,333.749448,3.354444245069699,0.23163423214501516,0.12346875,0.008810985427199998,Potentilla,NA,NA,NA,NA,NA,NA
Potentilla_tanacetifolia,Rosaceae,yang_large-scale_2014,Potentilla tanacetifolia,478,590,16,11.8,Potentilla_tanacetifolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,128,69.62,2.597295832578391,2.364327090273373,0.061183999999999995,0.041075799999999996,Potentilla,NA,NA,NA,NA,NA,NA
Prangos_ferulacea,Apiaceae,zarinkamar_stomatal_2007,Prangos ferulacea,50,50,45.3,38.1,Prangos_ferulacea,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1026.0449999999998,725.8050000000001,0.7692043751033022,0.6469467260802608,0.05130224999999999,0.03629025,Prangos,NA,NA,NA,NA,NA,NA
Primula_auriculata,Primulaceae,zarinkamar_stomatal_2007,Primula auriculata,117.37,38.53,28.82,30.9,Primula_auriculata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,415.2962,477.405,1.148747609059296,0.4043254027802933,0.048743314993999996,0.01839441465,Primula,NA,NA,NA,NA,NA,NA
Primula_macrocalyx,Primulaceae,zarinkamar_stomatal_2007,Primula macrocalyx,115.82,18.28,27.851,30.88,Primula_macrocalyx,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,387.8391005,476.7872,1.0954634533894303,0.1917021671374449,0.044919524619909994,0.008715670016,Primula,NA,NA,NA,NA,NA,NA
Prunella_vulgaris,Lamiaceae,zarinkamar_stomatal_2007,Prunella vulgaris,195.3,28.01,30.53,28.46,Prunella_vulgaris,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,466.04045,404.98580000000004,2.0248953683853492,0.2707207496677589,0.09101769988500001,0.011343652258,Prunella,NA,28,2,temsch_heavy_2010,NA,1.3
Psammochloa_villosa,Poaceae,yang_large-scale_2014,Psammochloa villosa,309,646,18.7,18.5,Psammochloa_villosa,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,43.71125,42.78125,1.3853194501414923,2.8651943908486883,0.013506776249999998,0.0276366875,Psammochloa,NA,NA,NA,NA,NA,NA
Pseudognaphalium_viscosum,Asteraceae,rivera_meso-_2017,Pseudognaphalium viscosum (Kunth) Anderb.,383.4,243.98,17.62,19.804,Pseudognaphalium_viscosum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,155.2322,196.09920799999998,2.294201461212079,1.6408945933776087,0.05951602547999999,0.04784428476783999,Pseudognaphalium,NA,NA,NA,NA,NA,NA
Ranunculus_acris,Ranunculaceae,avita_structure_1980,Ranunculus acris,92.8,12.8,52.7,56.4,Ranunculus_acris,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1388.6450000000002,1590.48,1.6608565777947928,0.2451673388408724,0.128866256,0.020358143999999998,Ranunculus,NA,NA,NA,NA,NA,NA
Ranunculus_arvensis,Ranunculaceae,avita_structure_1980,Ranunculus arvensis,51.2,38.4,45.2,44.3,Ranunculus_arvensis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1021.5200000000001,981.2449999999999,0.7859265046530094,0.577708144183545,0.052301824000000004,0.037679807999999995,Ranunculus,NA,32,4,smith_dna_1975,NA,12.2
Ranunculus_asiaticus,Ranunculaceae,avita_structure_1980,Ranunculus asiaticus,49.6,49.6,48,52.1,Ranunculus_asiaticus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1152,1357.2050000000002,0.8085305855390472,0.877592573053841,0.0571392,0.067317368,Ranunculus,NA,16,2,goepfert_karyotypes_1974,NA,15.2
Ranunculus_caucasicus,Ranunculaceae,zarinkamar_stomatal_2007,Ranunculus caucasicus,98.58,66.92,36.03,35.51,Ranunculus_caucasicus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,649.08045,630.4800499999999,1.2062202506558666,0.8070122813800134,0.063986350761,0.042191724945999994,Ranunculus,NA,NA,NA,NA,NA,NA
Ranunculus_constantinopolitanus,Ranunculaceae,avita_structure_1980,Ranunculus constantinopolitanus,51.2,8,51.2,48.6,Ranunculus_constantinopolitanus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1310.7200000000003,1180.98,0.8902530318193382,0.13203826094488474,0.067108864,0.009447839999999999,Ranunculus,NA,42,6,goepfert_karyotypes_1974,NA,24.2
Ranunculus_lanuginosus,Ranunculaceae,avita_structure_1980,Ranunculus lanuginosus,27.2,17.6,52.2,51.1,Ranunculus_lanuginosus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1362.42,1305.605,0.48218416774687534,0.30542677562600706,0.037057823999999996,0.022978648,Ranunculus,NA,28,4,goepfert_karyotypes_1974,NA,18.8
Ranunculus_polyanthemos,Ranunculaceae,zarinkamar_stomatal_2007,Ranunculus polyanthemos,77,30.33,50.25,50.11,Ranunculus_polyanthemos,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1262.53125,1255.50605,1.3140150235622305,0.5161433692718829,0.09721490625,0.03807949849649999,Ranunculus,NA,16,2,goepfert_karyotypes_1974,NA,12.4
Ranunculus_strigillosus,Ranunculaceae,zarinkamar_stomatal_2007,Ranunculus strigillosus,68.96,96.31,39.99,40.02,Ranunculus_strigillosus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,799.6000500000001,800.8002000000001,0.9365310838621976,1.3089468327219804,0.055140419448,0.07712506726200001,Ranunculus,NA,NA,NA,NA,NA,NA
Ranunculus_wallichianus,Ranunculaceae,avita_structure_1980,Ranunculus wallichianus,71.8,20.8,55.9,54.1,Ranunculus_wallichianus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1562.405,1463.405,1.3630437368662762,0.3821502424795779,0.11218067899999999,0.030438824,Ranunculus,NA,NA,NA,NA,NA,NA
Rapistrum_rugosum,Brassicaceae,zarinkamar_stomatal_2007,Rapistrum rugosum,337.1,269.5,22.69,24.048,Rapistrum_rugosum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,257.41805000000005,289.153152,2.5975671766383064,2.2009555523022053,0.08677562465500002,0.077926774464,Rapistrum,NA,NA,NA,NA,NA,NA
Rhamnus_pallasii,Rhamnaceae,zarinkamar_stomatal_2007,Rhamnus pallasii,259.09,48.04,27.67,29.52,Rhamnus_pallasii,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,382.81445,435.7152,2.4346321324346083,0.4816071116434865,0.0991833958505,0.020931758207999997,Rhamnus,NA,NA,NA,NA,NA,NA
Rheum_emodi,Polygonaceae,pandey_patterns_2003,Rheum emodi,107,35,40,32,Rheum_emodi,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,800,512,1.4535076050517146,0.3803571302939066,0.0856,0.01792,Rheum,NA,NA,NA,NA,NA,NA
Ricinus_communis,Euphorbiaceae,eckerson_number_1908,Ricinus communis,176,64,30,30,Ricinus_communis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,450,450,1.7931121856712742,0.6520407947895542,0.07919999999999999,0.0288,Ricinus,NA,22,2,ohri_nuclear_1986,NA,3.8
Roldana_lobata,Asteraceae,rivera_meso-_2017,Roldana lobata La Llave,174.27,69.71,21.797,35.011,Roldana_lobata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,237.5546045,612.8850605000001,1.2900094590968463,0.828844648213097,0.041398640926215,0.04272421756745501,Roldana,NA,NA,NA,NA,NA,NA
Rumex_acetoselloides,Polygonaceae,zarinkamar_stomatal_2007,Rumex acetoselloides,85.5,74.4,39.78,42.62,Rumex_acetoselloides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,791.2242,908.2321999999999,1.1550597035574395,1.0768616736148184,0.06764966909999999,0.06757247568,Rumex,NA,NA,NA,NA,NA,NA
Rumex_tuberosus,Polygonaceae,zarinkamar_stomatal_2007,Rumex tuberosus,89.05,59.8,37.67,38.56,Rumex_tuberosus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,709.51445,743.4368000000001,1.1392081503501508,0.7830901271956747,0.0631822617725,0.04445752064,Rumex,NA,NA,NA,NA,NA,NA
Saccharum,Poaceae,kawamitsu_stomatal_1996,Saccharum spp. cv. NCo310,176.7,95.1,45.6,44.6,Saccharum,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,259.92,248.645,1.9317514106059006,1.016869500544647,0.045927864,0.0236461395,Saccharum,NA,NA,NA,NA,NA,NA
Saccharum_officinarum,Poaceae,kawamitsu_stomatal_1996,Saccharum officinarum cv. Badira,292.2,137.1,37.4,37.3,Saccharum_officinarum,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,174.845,173.91124999999997,2.6200022222093464,1.2260159845831935,0.051089709,0.023843232374999995,Saccharum,NA,64,8,dhont_unpublished_1999,DÕHont A.  (pers. comm. 1999).,6.4
Saccharum_sinense,Poaceae,kawamitsu_stomatal_1996,Saccharum sinense cv. Yomitanzan,182,104.8,41,39.2,Saccharum_sinense,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,210.125,192.08000000000004,1.7889783737354958,0.9849114708985814,0.03824275,0.020129984,Saccharum,NA,NA,NA,arumuganathan_nuclear_1991,NA,8.68
Saccharum_spontaneum,Poaceae,kawamitsu_stomatal_1996,Saccharum spontaneum cv. Tainan,169.1,47.5,39.7,42.4,Saccharum_spontaneum,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,197.01125000000002,224.72,1.6094739811105994,0.4828467494911938,0.033314602375,0.010674199999999998,Saccharum,(SUK),NA,NA,bennett_nuclear_1976,NA,12.6
Salix_cheilophila,Salicaceae,yang_large-scale_2014,Salix cheilophila,983,1396,14.4,11.8,Salix_cheilophila,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,103.68,69.62,4.807170759585988,5.594238335629879,0.10191744,0.09718952,Salix,NA,NA,NA,NA,NA,NA
Salvia_atropatana,Lamiaceae,zarinkamar_stomatal_2007,Salvia atropatana,272,118.5,23.76,22.19,Salvia_atropatana,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,282.26880000000006,246.19805000000002,2.19476931526164,0.892995338807841,0.07677711360000002,0.029174468925000002,Salvia,NA,NA,NA,NA,NA,NA
